,area,furnishing,floor_number,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,others,maintenance_amt,brok_amt,deposit_amt,rent,total_rooms,location_encoded,mnt_amt_encoded,avalable_for_encoded
2370,513.0,0,2,0,1,0,1,0,0,11,1,0,0,1,0,0,0,10.308952660644293,14000.0,3,12321.42857142857,0.7888970051132214,0.5010956902848794
2371,850.0,0,7,0,0,0,1,0,0,12,0,0,1,2,0,0,0,10.308952660644293,13000.0,5,15951.375,0.7888970051132214,0.5010956902848794
2372,1500.0,0,1,0,1,1,1,1,1,11,1,0,1,3,0,0,0,11.512925464970229,27500.0,7,17447.36842105263,0.7888970051132214,0.40577063550036524
2373,682.0,0,3,0,1,0,1,0,0,11,1,1,0,2,0,0,0,10.126631103850338,7500.0,3,7500.0,0.7888970051132214,0.40577063550036524
2374,980.0,1,5,0,1,0,1,0,0,22,1,0,1,3,1,0,30000,11.512925464970229,30000.0,4,26750.0,0.7888970051132214,0.40577063550036524
2375,525.0,2,2,0,1,0,1,0,0,11,1,0,0,4,0,0,0,10.308952660644293,11500.0,3,15951.375,0.7888970051132214,0.5010956902848794
2376,750.0,0,4,0,0,0,1,0,0,11,1,0,0,2,0,41,0,9.903487552536127,8000.0,5,10062.5,0.003287070854638422,0.5010956902848794
2377,623.0,2,0,0,1,0,0,1,1,12,1,0,0,3,0,77,0,10.308952660644293,16000.0,4,16000.0,0.02556610664718773,0.5010956902848794
2378,700.0,1,1,0,0,0,1,0,0,11,0,0,0,2,0,0,0,9.903487552536127,8000.0,4,6500.0,0.7888970051132214,0.5010956902848794
2379,1000.0,1,1,0,0,0,1,0,0,11,0,1,0,2,0,0,0,10.596634733096073,15000.0,5,15588.461538461539,0.7888970051132214,0.5010956902848794
2380,1050.0,1,0,0,1,0,1,0,0,11,1,0,2,2,1,0,30000,11.695247021764184,30000.0,4,21684.21052631579,0.7888970051132214,0.40577063550036524
2381,853.0,1,7,0,0,0,1,0,0,11,0,0,0,2,0,0,0,11.002099841204238,20000.0,5,16775.0,0.7888970051132214,0.5010956902848794
2382,550.0,0,3,0,0,0,0,0,0,11,1,1,0,1,0,0,0,9.210340371976184,7000.0,3,9000.0,0.7888970051132214,0.5010956902848794
2383,861.0,2,9,0,0,1,1,0,0,11,1,1,0,2,0,0,0,11.512925464970229,20000.0,7,11928.57142857143,0.7888970051132214,0.40577063550036524
2384,810.0,1,9,0,1,0,1,1,1,11,1,0,1,2,1,0,10000,10.126631103850338,11500.0,4,11666.666666666666,0.7888970051132214,0.5010956902848794
2385,685.0,0,6,0,0,0,1,0,0,11,2,0,0,3,0,0,0,9.903487552536127,8000.0,5,7928.571428571428,0.7888970051132214,0.40577063550036524
2386,800.0,0,4,0,1,0,1,0,1,11,1,0,1,2,1,0,11000,10.126631103850338,11000.0,4,12367.670807453416,0.7888970051132214,0.5010956902848794
2387,980.0,0,7,0,0,0,1,0,0,11,1,0,1,2,0,2,12000,10.308952660644293,12000.0,5,12367.670807453416,0.05003652300949598,0.5010956902848794
2388,850.0,1,1,0,1,0,1,0,0,11,1,0,2,3,0,0,24500,10.819778284410283,24500.0,5,18968.71875,0.7888970051132214,0.5010956902848794
2389,950.0,0,4,0,0,0,1,0,1,11,1,0,2,3,1,49,17000,10.819778284410283,17000.0,4,18500.0,0.004747991234477721,0.40577063550036524
2390,1050.0,0,4,0,0,0,1,0,0,1,1,0,0,4,0,56,0,11.512925464970229,30000.0,5,22352.941176470587,0.003652300949598247,0.40577063550036524
2391,970.0,2,0,0,1,0,1,0,0,11,1,0,0,2,0,0,0,10.596634733096073,18000.0,5,15571.42857142857,0.7888970051132214,0.5010956902848794
2392,480.0,1,1,0,0,0,1,0,0,11,1,0,0,1,0,0,0,10.596634733096073,14000.0,3,17447.36842105263,0.7888970051132214,0.40577063550036524
2393,540.0,1,4,0,0,0,1,0,0,11,1,0,0,4,0,84,0,10.308952660644293,9000.0,3,9000.0,0.0003652300949598247,0.40577063550036524
2394,1050.0,1,9,0,1,1,1,1,1,11,1,0,1,4,0,49,0,11.002099841204238,22000.0,5,19136.348484848484,0.004747991234477721,0.5010956902848794
2395,830.0,2,1,0,1,0,1,0,0,11,1,0,0,3,1,77,0,11.156250521031495,11500.0,2,14167.441860465116,0.02556610664718773,0.005843681519357195
2396,1227.0,0,9,0,1,0,1,0,0,11,1,0,0,2,0,0,0,10.596634733096073,15000.0,5,15000.0,0.7888970051132214,0.40577063550036524
2397,870.0,1,5,0,1,0,1,1,1,11,1,0,1,3,1,2,20000,10.819778284410283,20000.0,4,20999.821428571428,0.05003652300949598,0.5010956902848794
2398,1200.0,1,5,0,1,0,1,0,0,11,1,1,2,2,0,0,22000,10.819778284410283,22000.0,7,19295.0,0.7888970051132214,0.5010956902848794
2399,1280.0,0,6,0,1,0,1,0,0,11,0,1,1,2,1,0,25000,11.225243392518447,28000.0,6,14533.333333333334,0.7888970051132214,0.40577063550036524
2400,840.0,1,3,0,1,1,1,1,1,11,1,0,2,3,0,49,0,10.819778284410283,14000.0,5,14167.441860465116,0.004747991234477721,0.40577063550036524
2401,650.0,0,1,0,1,1,1,0,0,11,1,0,1,3,0,0,0,10.819778284410283,13500.0,3,14361.111111111111,0.7888970051132214,0.40577063550036524
2402,670.0,0,4,0,0,0,1,0,0,11,1,0,0,3,0,0,0,10.308952660644293,10000.0,3,10000.0,0.7888970051132214,0.050401753104455806
2403,570.0,0,2,0,1,0,1,0,0,11,1,0,0,4,0,77,0,10.126631103850338,10500.0,3,14533.333333333334,0.02556610664718773,0.40577063550036524
2404,750.0,1,4,0,1,0,1,0,0,11,1,0,2,2,0,0,16500,10.596634733096073,16500.0,6,14000.0,0.7888970051132214,0.5010956902848794
2405,700.0,2,4,0,1,0,1,0,0,12,0,0,0,1,0,0,0,10.819778284410283,16500.0,5,14167.441860465116,0.7888970051132214,0.5010956902848794
2406,650.0,2,4,0,1,0,1,1,1,12,1,0,1,2,1,5,24000,11.082142548877775,24000.0,2,21857.14285714286,0.004747991234477721,0.5010956902848794
2407,1415.0,2,1,0,1,0,1,0,0,11,1,0,2,2,0,0,0,10.819778284410283,25000.0,7,19136.348484848484,0.7888970051132214,0.025931336742147554
2408,900.0,0,3,0,1,1,1,0,0,11,1,0,2,3,0,0,0,10.819778284410283,25000.0,5,20005.555555555555,0.7888970051132214,0.40577063550036524
2409,1112.0,0,3,0,1,0,1,0,0,11,1,0,2,2,0,0,0,11.002099841204238,26000.0,7,15552.35652173913,0.7888970051132214,0.5010956902848794
2410,850.0,1,2,0,1,0,1,0,1,11,1,0,2,2,0,0,0,10.46310334047155,13000.0,5,13000.0,0.7888970051132214,0.40577063550036524
2411,811.0,1,2,0,1,1,1,0,0,12,1,1,2,1,0,0,0,9.903487552536127,6500.0,5,6500.0,0.7888970051132214,0.5010956902848794
2412,850.0,0,6,0,1,1,1,1,1,12,2,0,2,3,0,2,22000,11.002099841204238,22000.0,5,18367.34693877551,0.05003652300949598,0.40577063550036524
2413,492.0,1,1,0,0,0,1,0,0,11,1,0,0,1,0,0,0,10.819778284410283,13500.0,3,12321.42857142857,0.7888970051132214,0.40577063550036524
2414,900.0,1,6,0,0,0,1,0,0,11,1,0,2,2,1,15,28000,10.819778284410283,28000.0,4,21857.14285714286,0.004382761139517896,0.5010956902848794
2415,932.0,0,8,0,1,0,1,0,0,11,1,0,2,1,0,0,0,9.615805480084347,6000.0,5,16690.428571428572,0.7888970051132214,0.005113221329437546
2416,460.0,0,2,0,1,0,1,0,0,11,1,0,1,2,0,0,12000,10.126631103850338,12000.0,3,20126.949152542373,0.7888970051132214,0.5010956902848794
2417,900.0,1,4,0,1,0,1,0,0,11,1,0,2,3,1,0,1,11.002099841204238,24000.0,5,18968.71875,0.7888970051132214,0.40577063550036524
2418,1400.0,1,1,0,1,1,1,1,1,11,2,0,2,1,0,0,30000,11.512925464970229,30000.0,7,20126.949152542373,0.7888970051132214,0.5010956902848794
2419,650.0,0,5,0,1,0,1,0,0,11,1,1,0,3,0,0,0,10.308952660644293,11000.0,3,14000.0,0.7888970051132214,0.40577063550036524
2420,1045.0,1,6,0,1,0,1,1,1,11,1,0,2,3,0,0,25000,11.225243392518447,22000.0,6,19250.0,0.7888970051132214,0.5010956902848794
2421,550.0,1,1,0,1,0,1,1,0,11,1,0,0,4,1,2,1,10.819778284410283,17500.0,2,20400.0,0.05003652300949598,0.5010956902848794
2422,1000.0,0,2,0,1,0,1,1,1,11,1,0,1,1,1,76,23000,10.714417768752456,23000.0,5,20126.949152542373,0.02556610664718773,0.5010956902848794
2423,495.0,1,6,0,1,0,1,1,1,12,1,0,1,3,1,69,17000,10.915088464214607,17000.0,2,20005.555555555555,0.0014609203798392988,0.5010956902848794
2424,950.0,0,2,0,1,0,1,0,0,11,0,0,0,2,0,0,0,10.126631103850338,11500.0,5,11650.0,0.7888970051132214,0.5010956902848794
2425,1250.0,1,6,0,1,0,1,0,0,11,1,0,2,2,0,0,21000,10.596634733096073,21000.0,7,15164.285714285714,0.7888970051132214,0.5010956902848794
2426,480.0,0,5,0,1,0,1,0,0,11,1,0,2,2,0,0,11000,10.596634733096073,11000.0,6,14167.441860465116,0.7888970051132214,0.5010956902848794
2427,490.0,0,2,0,1,1,1,1,1,11,1,0,1,2,0,0,12500,10.308952660644293,12500.0,3,17309.5,0.7888970051132214,0.40577063550036524
2428,650.0,0,1,0,1,1,1,0,1,11,1,0,0,2,0,0,0,10.126631103850338,9000.0,4,9000.0,0.7888970051132214,0.40577063550036524
2429,1360.0,2,1,0,0,1,1,0,0,22,1,0,2,0,0,0,30000,11.289781913656018,30000.0,7,21684.21052631579,0.7888970051132214,0.40577063550036524
2430,850.0,1,9,0,1,0,1,1,0,11,1,0,1,3,1,0,23500,11.225243392518447,23500.0,4,21122.96923076923,0.7888970051132214,0.40577063550036524
2431,1192.0,1,1,0,1,0,1,1,1,22,1,0,2,2,0,0,30000,11.512925464970229,30000.0,7,19136.348484848484,0.7888970051132214,0.40577063550036524
2432,650.0,0,7,0,0,0,1,0,0,11,1,0,0,2,1,1,17500,10.896739325546411,17500.0,4,12367.670807453416,0.05003652300949598,0.40577063550036524
2433,720.0,1,3,0,0,0,0,0,0,12,1,0,0,4,0,91,0,10.819778284410283,16000.0,3,14361.111111111111,0.003287070854638422,0.050401753104455806
2434,820.0,1,5,0,1,0,0,0,0,11,1,0,2,2,0,2,19000,11.002099841204238,19000.0,5,16258.620689655172,0.05003652300949598,0.5010956902848794
2435,570.0,1,4,0,1,0,1,1,0,11,1,0,0,3,0,0,13000,10.596634733096073,13000.0,3,19708.333333333332,0.7888970051132214,0.5010956902848794
2436,900.0,0,6,0,0,0,1,0,0,10,0,0,0,2,0,0,0,10.819778284410283,18000.0,5,16775.0,0.7888970051132214,0.050401753104455806
2437,480.0,2,2,0,1,0,1,0,0,12,2,0,1,2,0,0,0,10.596634733096073,14000.0,3,14000.0,0.7888970051132214,0.5010956902848794
2438,570.0,0,7,0,1,0,1,0,0,11,1,0,0,2,0,0,0,9.615805480084347,8500.0,5,8500.0,0.7888970051132214,0.5010956902848794
2439,800.0,1,1,0,0,1,1,0,1,11,1,0,1,1,0,0,19999,10.81975828421028,19999.0,5,21122.96923076923,0.7888970051132214,0.5010956902848794
2440,1262.0,0,1,0,1,1,1,1,1,11,1,0,2,1,1,6,25000,11.082142548877775,26000.0,6,21833.333333333332,0.004747991234477721,0.5010956902848794
2441,800.0,1,3,0,1,0,1,1,1,11,1,0,2,3,0,0,20000,11.002099841204238,20000.0,5,19708.333333333332,0.7888970051132214,0.5010956902848794
2442,850.0,0,4,0,1,0,1,0,0,11,1,0,1,4,0,0,18500,10.819778284410283,19000.0,5,20100.0,0.7888970051132214,0.40577063550036524
2443,480.0,1,1,0,1,0,1,1,0,11,1,0,2,3,0,0,13000,10.308952660644293,13000.0,3,21122.96923076923,0.7888970051132214,0.5010956902848794
2444,911.0,2,3,0,0,1,1,0,0,11,1,0,0,4,0,77,0,11.002099841204238,20000.0,4,15588.461538461539,0.02556610664718773,0.5010956902848794
2445,863.0,0,3,0,1,0,1,0,0,11,1,0,2,2,0,0,15000,10.819778284410283,15000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
2446,1550.0,1,8,0,0,0,1,0,0,11,1,0,0,2,0,0,0,11.289781913656018,25000.0,7,12794.14705882353,0.7888970051132214,0.40577063550036524
2447,520.0,0,0,0,1,0,1,0,0,11,1,0,0,2,0,0,0,9.903487552536127,6000.0,3,14833.333333333334,0.7888970051132214,0.40577063550036524
2448,1200.0,0,1,0,0,0,1,0,0,11,2,0,0,3,0,0,0,10.819778284410283,20000.0,6,16775.0,0.7888970051132214,0.5010956902848794
2449,1100.0,2,2,0,1,0,1,0,0,11,1,0,1,2,0,0,52000,11.225243392518447,26000.0,5,18366.666666666668,0.7888970051132214,0.050401753104455806
2450,492.0,1,3,0,1,1,1,1,1,11,1,0,2,0,0,43,20000,10.714417768752456,15000.0,3,17309.5,0.014243973703433162,0.40577063550036524
2451,491.0,0,4,0,1,1,0,1,1,11,1,1,0,4,0,0,0,10.126631103850338,14000.0,3,16392.85714285714,0.7888970051132214,0.5010956902848794
2452,786.0,1,3,0,1,0,0,1,0,11,2,0,1,3,0,0,0,11.225243392518447,26000.0,5,19500.0,0.7888970051132214,0.40577063550036524
2453,900.0,1,3,0,0,0,1,0,0,11,1,0,0,4,0,0,0,10.819778284410283,20000.0,4,16350.0,0.7888970051132214,0.40577063550036524
2454,1000.0,1,0,0,0,0,1,0,0,11,2,0,0,3,0,0,0,10.596634733096073,15000.0,6,11166.666666666666,0.7888970051132214,0.40577063550036524
2455,780.0,2,7,0,1,0,1,1,1,11,1,0,2,2,1,0,19000,10.819778284410283,19000.0,4,18968.71875,0.7888970051132214,0.5010956902848794
2456,1425.0,1,1,0,1,0,1,0,0,11,1,0,1,3,0,0,0,11.002099841204238,30000.0,7,19295.0,0.7888970051132214,0.40577063550036524
2457,735.0,1,3,0,0,0,1,0,0,1,1,0,0,2,0,0,0,10.126631103850338,8500.0,5,9550.0,0.7888970051132214,0.5010956902848794
2458,500.0,2,1,0,1,0,1,0,0,9,1,0,2,3,0,0,0,8.922658299524402,3500.0,3,3500.0,0.7888970051132214,0.005113221329437546
2459,750.0,0,7,0,1,1,1,1,1,12,1,0,2,1,0,0,13000,9.472704636443673,13000.0,5,15951.375,0.7888970051132214,0.5010956902848794
2460,650.0,1,3,0,1,0,1,0,0,11,1,0,0,2,0,0,0,9.903487552536127,10500.0,3,13571.42857142857,0.7888970051132214,0.5010956902848794
2461,550.0,1,2,0,1,0,1,1,0,11,1,0,1,3,1,2,1,10.714417768752456,16500.0,2,18367.34693877551,0.05003652300949598,0.5010956902848794
2462,765.0,1,2,0,1,1,0,1,1,11,1,1,1,3,0,0,0,10.308952660644293,10000.0,4,17173.076923076922,0.7888970051132214,0.5010956902848794
2463,800.0,1,5,0,1,1,1,0,0,11,1,0,2,2,0,0,0,10.819778284410283,16500.0,5,16500.0,0.7888970051132214,0.5010956902848794
2464,1200.0,0,4,0,1,0,1,0,0,11,1,0,2,2,0,0,19000,10.819778284410283,19000.0,7,19136.348484848484,0.7888970051132214,0.5010956902848794
2465,657.0,0,4,0,1,0,1,0,0,11,1,0,1,3,0,14,0,9.615805480084347,7000.0,5,8125.0,0.002191380569758948,0.5010956902848794
2466,950.0,0,9,0,1,1,1,0,0,11,1,0,2,3,0,0,0,10.819778284410283,18000.0,5,15951.375,0.7888970051132214,0.050401753104455806
2467,890.0,1,3,0,1,0,1,1,1,11,1,0,2,0,0,0,26000,11.289781913656018,26000.0,5,19136.348484848484,0.7888970051132214,0.40577063550036524
2468,560.0,1,2,0,1,0,1,0,0,11,1,0,0,4,0,0,0,10.308952660644293,12000.0,3,12000.0,0.7888970051132214,0.5010956902848794
2469,811.0,1,7,0,1,1,1,0,1,11,1,0,1,2,0,0,22999,11.156236235215168,22999.0,5,20999.821428571428,0.7888970051132214,0.40577063550036524
2470,792.0,2,1,0,1,0,1,0,0,17,2,1,0,2,0,0,0,10.819778284410283,20000.0,5,15722.222222222223,0.7888970051132214,0.5010956902848794
2471,840.0,1,2,0,1,0,0,0,1,12,1,0,0,3,0,77,0,10.308952660644293,14000.0,5,15951.375,0.02556610664718773,0.40577063550036524
2472,950.0,0,4,0,1,1,1,0,0,11,1,0,1,3,0,0,17000,10.819778284410283,17000.0,5,21857.14285714286,0.7888970051132214,0.5010956902848794
2473,530.0,0,3,0,1,0,1,0,0,12,1,1,0,4,0,0,0,10.819778284410283,20000.0,3,20000.0,0.7888970051132214,0.5010956902848794
2474,700.0,0,1,0,0,0,1,0,0,11,1,0,0,4,0,92,0,10.819778284410283,15000.0,4,12666.666666666666,0.0018261504747991235,0.5010956902848794
2475,700.0,1,4,0,0,0,1,1,0,11,1,0,1,2,0,0,0,10.819778284410283,20000.0,5,20000.0,0.7888970051132214,0.40577063550036524
2476,625.0,0,3,0,1,0,1,0,0,11,1,0,0,2,0,77,0,9.903487552536127,7500.0,3,8450.0,0.02556610664718773,0.40577063550036524
2477,750.0,2,2,0,1,1,1,1,1,11,2,0,0,3,0,26,0,10.819778284410283,19500.0,4,16392.85714285714,0.017531044558071585,0.40577063550036524
2478,1000.0,2,1,0,1,0,1,0,0,11,3,0,1,3,0,0,0,11.512925464970229,27000.0,5,18367.34693877551,0.7888970051132214,0.40577063550036524
2479,850.0,1,4,0,1,0,1,1,1,12,1,0,1,2,1,42,23000,11.082142548877775,23000.0,4,24519.23076923077,0.014243973703433162,0.40577063550036524
2480,803.0,1,1,0,1,0,1,0,0,11,1,0,1,3,0,0,0,10.819778284410283,17000.0,5,17375.0,0.7888970051132214,0.5010956902848794
2481,1050.0,1,6,0,1,0,1,0,0,11,1,0,1,2,1,0,1,11.002099841204238,18000.0,4,18380.434782608696,0.7888970051132214,0.40577063550036524
2482,525.0,0,1,0,0,0,1,0,0,11,1,0,0,4,1,0,0,10.126631103850338,10000.0,5,11500.0,0.7888970051132214,0.5010956902848794
2483,850.0,0,1,0,1,0,0,0,0,11,0,0,0,4,0,0,0,10.308952660644293,10500.0,4,14928.57142857143,0.7888970051132214,0.025931336742147554
2484,1250.0,1,1,0,1,0,1,0,0,11,1,0,2,3,0,0,0,11.156250521031495,22000.0,7,18562.25,0.7888970051132214,0.5010956902848794
2485,500.0,0,2,0,1,0,1,0,0,11,1,0,2,3,0,4,12000,10.126631103850338,12000.0,3,16531.25,0.009495982468955442,0.5010956902848794
2486,1200.0,1,2,0,1,0,1,0,1,11,1,0,2,2,0,0,30000,11.695247021764184,30000.0,6,21122.96923076923,0.7888970051132214,0.40577063550036524
2487,1000.0,1,2,0,1,1,1,1,1,11,1,0,1,3,0,0,0,10.596634733096073,18500.0,5,20999.821428571428,0.7888970051132214,0.5010956902848794
2488,725.0,1,3,0,1,0,1,0,0,11,1,0,1,4,1,0,0,10.126631103850338,12500.0,2,12625.0,0.7888970051132214,0.5010956902848794
2489,915.0,1,9,0,1,0,1,1,1,11,1,0,1,1,0,0,17000,8.517193191416238,17000.0,5,16022.727272727272,0.7888970051132214,0.40577063550036524
2490,850.0,1,7,0,1,0,1,0,0,11,2,0,2,2,0,0,0,11.002099841204238,21500.0,5,20999.821428571428,0.7888970051132214,0.5010956902848794
2491,750.0,2,1,0,0,0,0,0,0,11,1,0,0,4,0,0,0,10.596634733096073,14000.0,4,14000.0,0.7888970051132214,0.40577063550036524
2492,604.0,1,4,0,1,1,0,1,0,11,1,0,0,3,0,0,0,10.308952660644293,10000.0,3,13454.545454545454,0.7888970051132214,0.40577063550036524
2493,800.0,1,3,0,1,0,1,0,0,11,1,0,0,2,0,0,21000,11.002099841204238,21000.0,5,20126.949152542373,0.7888970051132214,0.5010956902848794
2494,900.0,0,6,0,1,0,1,1,1,11,1,0,2,4,0,43,17000,10.819778284410283,16000.0,5,17173.076923076922,0.014243973703433162,0.40577063550036524
2495,600.0,2,2,0,1,1,2,0,0,11,1,0,1,2,0,0,0,10.714417768752456,15000.0,4,17900.0,0.7888970051132214,0.050401753104455806
2496,1000.0,1,5,0,1,0,1,0,0,11,1,0,2,2,1,0,0,10.308952660644293,14000.0,4,21122.96923076923,0.7888970051132214,0.5010956902848794
2497,670.0,1,3,0,1,1,1,0,0,11,1,0,0,4,0,0,0,10.596634733096073,15000.0,3,15666.666666666666,0.7888970051132214,0.40577063550036524
2498,560.0,0,2,0,1,0,2,0,0,11,1,0,0,4,0,77,0,10.308952660644293,9000.0,3,15218.75,0.02556610664718773,0.050401753104455806
2499,1250.0,0,6,0,1,0,1,0,0,12,1,0,1,2,0,0,14000,10.596634733096073,14000.0,7,15552.35652173913,0.7888970051132214,0.5010956902848794
2500,640.0,0,1,0,0,0,0,0,0,11,1,0,0,4,0,0,0,9.903487552536127,7500.0,3,9312.5,0.7888970051132214,0.40577063550036524
2501,650.0,0,0,0,1,1,0,0,0,11,2,0,0,4,0,0,0,10.308952660644293,11000.0,4,17173.076923076922,0.7888970051132214,0.40577063550036524
2502,550.0,2,2,0,1,1,0,0,1,11,1,0,0,4,0,0,0,9.903487552536127,10000.0,3,16531.25,0.7888970051132214,0.5010956902848794
2503,790.0,0,1,0,1,0,1,0,1,11,1,0,1,3,0,0,0,11.002099841204238,18000.0,5,20999.821428571428,0.7888970051132214,0.40577063550036524
2504,550.0,2,3,0,1,0,1,0,0,11,1,0,1,4,0,0,20000,10.915088464214607,20000.0,3,20005.555555555555,0.7888970051132214,0.5010956902848794
2505,765.0,0,5,0,1,0,1,0,0,11,1,0,1,3,0,45,0,10.46310334047155,13000.0,5,13000.0,0.0014609203798392988,0.5010956902848794
2506,715.0,0,8,0,0,0,1,0,0,11,1,0,1,3,0,0,0,10.46310334047155,17000.0,5,14876.666666666666,0.7888970051132214,0.025931336742147554
2507,700.0,1,3,0,0,0,1,0,0,11,1,0,2,2,0,0,0,10.596634733096073,11000.0,5,11000.0,0.7888970051132214,0.050401753104455806
2508,1010.0,1,8,0,1,1,1,1,1,11,2,0,2,1,0,0,25000,11.211820372186306,25000.0,5,20126.949152542373,0.7888970051132214,0.5010956902848794
2509,970.0,0,3,0,1,1,1,1,1,12,1,0,1,3,0,0,0,10.819778284410283,25000.0,6,15951.375,0.7888970051132214,0.40577063550036524
2510,550.0,1,2,0,0,0,1,0,0,11,1,0,2,3,1,77,0,10.308952660644293,10000.0,2,10000.0,0.02556610664718773,0.5010956902848794
2511,1000.0,2,1,0,1,0,2,0,1,12,1,0,1,4,0,44,0,10.596634733096073,18000.0,5,17522.222222222223,0.001095690284879474,0.40577063550036524
2512,678.0,2,7,0,1,1,1,1,1,11,1,0,0,2,0,0,15500,10.714417768752456,15500.0,5,15444.444444444445,0.7888970051132214,0.5010956902848794
2513,889.0,0,1,0,1,0,1,1,1,11,1,0,2,2,0,0,0,10.714417768752456,14000.0,5,15552.35652173913,0.7888970051132214,0.40577063550036524
2514,500.0,2,1,0,1,0,1,0,1,22,1,0,0,4,0,0,18000,11.289781913656018,18000.0,3,22352.941176470587,0.7888970051132214,0.5010956902848794
2515,1000.0,2,4,0,1,0,1,0,1,11,1,0,2,2,0,43,0,11.225243392518447,20000.0,5,20000.0,0.014243973703433162,0.40577063550036524
2516,800.0,0,4,0,1,0,1,0,0,12,1,0,1,3,0,0,15000,10.819778284410283,15000.0,5,17837.695652173912,0.7888970051132214,0.40577063550036524
2517,730.0,0,8,0,1,0,1,0,0,22,1,0,0,2,0,0,0,10.819778284410283,18000.0,5,19136.348484848484,0.7888970051132214,0.40577063550036524
2518,960.0,1,6,0,1,0,1,1,1,11,1,0,1,3,1,1,28000,11.289781913656018,28000.0,5,24519.23076923077,0.05003652300949598,0.40577063550036524
2519,950.0,0,1,0,1,0,1,0,0,11,1,0,1,2,0,0,0,11.002099841204238,20000.0,5,19136.348484848484,0.7888970051132214,0.5010956902848794
2520,610.0,1,4,0,0,0,1,0,0,11,1,0,0,3,0,26,0,10.126631103850338,10000.0,3,17447.36842105263,0.017531044558071585,0.5010956902848794
2521,550.0,0,8,0,1,0,1,0,0,11,1,0,0,2,0,0,9500,10.126631103850338,9500.0,3,12367.670807453416,0.7888970051132214,0.5010956902848794
2522,650.0,0,3,0,0,1,0,0,0,11,0,1,0,4,0,0,0,10.308952660644293,12000.0,3,20005.555555555555,0.7888970051132214,0.5010956902848794
2523,980.0,0,1,0,1,1,1,0,0,12,2,0,1,3,0,0,0,10.308952660644293,14000.0,5,15951.375,0.7888970051132214,0.5010956902848794
2524,550.0,0,4,0,1,0,1,0,0,11,1,0,2,3,0,4,15000,10.596634733096073,15000.0,3,20000.0,0.009495982468955442,0.5010956902848794
2525,499.0,0,1,0,0,1,0,0,0,11,1,0,0,4,0,0,0,10.596634733096073,11000.0,3,11000.0,0.7888970051132214,0.5010956902848794
2526,472.0,0,3,0,0,0,1,0,0,11,1,0,0,0,0,0,10000,10.126631103850338,10000.0,3,14000.0,0.7888970051132214,0.40577063550036524
2527,550.0,0,1,0,1,1,6,0,1,11,1,0,0,4,0,77,0,10.126631103850338,12000.0,3,21980.0,0.02556610664718773,0.5010956902848794
2528,1158.0,1,2,0,0,0,1,0,1,11,1,0,2,2,1,2,26000,11.289781913656018,26000.0,6,19136.348484848484,0.05003652300949598,0.40577063550036524
2529,550.0,2,2,0,1,0,1,0,1,11,0,0,0,2,0,0,0,9.210340371976184,5500.0,3,5500.0,0.7888970051132214,0.5010956902848794
2530,570.0,0,1,0,1,0,1,0,0,11,1,0,2,2,1,0,0,10.126631103850338,10000.0,2,13923.076923076924,0.7888970051132214,0.40577063550036524
2531,700.0,1,4,0,1,0,1,0,0,11,1,0,2,3,0,0,18000,10.819778284410283,18000.0,5,18000.0,0.7888970051132214,0.5010956902848794
2532,900.0,0,3,0,0,0,1,0,0,11,1,0,0,1,0,0,0,11.512925464970229,16000.0,5,19136.348484848484,0.7888970051132214,0.40577063550036524
2533,950.0,0,1,0,1,0,1,0,0,11,2,0,0,2,0,0,0,9.903487552536127,11000.0,5,12321.42857142857,0.7888970051132214,0.5010956902848794
2534,570.0,0,3,0,1,1,0,0,0,11,2,0,0,3,0,0,0,9.903487552536127,9000.0,3,10571.42857142857,0.7888970051132214,0.40577063550036524
2535,845.0,0,6,0,1,0,1,1,1,11,1,0,2,2,0,0,14000,10.645424897265505,14000.0,5,12367.670807453416,0.7888970051132214,0.5010956902848794
2536,850.0,0,6,0,0,0,0,0,0,11,2,0,0,1,0,0,0,10.596634733096073,16000.0,5,15444.444444444445,0.7888970051132214,0.5010956902848794
2537,1000.0,0,0,0,1,1,1,1,1,11,1,0,2,2,0,0,10000,10.819778284410283,18000.0,9,15552.35652173913,0.7888970051132214,0.5010956902848794
2538,740.0,1,1,0,1,0,1,0,0,3,2,0,0,4,0,0,0,10.308952660644293,14000.0,3,20000.0,0.7888970051132214,0.40577063550036524
2539,900.0,1,2,0,1,0,1,0,0,11,1,0,2,4,0,0,23000,11.225243392518447,23000.0,5,23666.666666666668,0.7888970051132214,0.5010956902848794
2540,589.0,0,2,0,1,0,1,0,0,11,1,0,2,2,0,77,0,10.126631103850338,8000.0,5,8000.0,0.02556610664718773,0.5010956902848794
2541,753.0,0,3,0,1,0,1,1,1,11,1,0,2,1,0,0,0,10.491274217438248,12000.0,5,16690.428571428572,0.7888970051132214,0.5010956902848794
2542,500.0,2,3,0,0,0,1,0,0,11,1,0,0,4,0,0,0,9.903487552536127,10000.0,3,15951.375,0.7888970051132214,0.5010956902848794
2543,500.0,2,3,0,1,0,1,0,1,12,1,0,2,3,1,2,21000,11.002099841204238,21000.0,3,15100.0,0.05003652300949598,0.5010956902848794
